LOCATION,Country,TL,Territory level,GEO,Geography,VAR,Variable,TIME,Time,Value,Flag Codes,Flags
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.1,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2001,2001,217510,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2002,2002,221129,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2003,2003,223693,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2004,2004,222456,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2005,2005,221519,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2006,2006,219477,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2007,2007,224438,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2008,2008,223750,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2009,2009,217029,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2010,2010,220156,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2011,2011,221085,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2012,2012,225859,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2013,2013,230852,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2014,2014,238929,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2015,2015,244409,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2016,2016,248811,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2017,2017,250549,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,EMP_IND_TOTAL,Employment at place of work,2018,2018,257156,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.1,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.1,,
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,81567,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,83501,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,86867,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,87109,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,87296,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,90431,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,89085,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,89429,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,91246,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,90371,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,91965,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,91565,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,91985,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,92179,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,95087,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,95615,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,95324,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA111F,Berks,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,95170,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2001,2001,1131073,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2002,2002,1124888,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2003,2003,1126090,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2004,2004,1140395,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2005,2005,1155685,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2006,2006,1170148,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2007,2007,1195607,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2008,2008,1193251,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2009,2009,1164496,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2010,2010,1163349,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2011,2011,1190713,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2012,2012,1218475,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2013,2013,1246948,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2014,2014,1275645,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2015,2015,1304711,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2016,2016,1333465,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2017,2017,1359280,,
USA,United States,FUA,Functional Urban Area,USA31F,Columbus,EMP_IND_TOTAL,Employment at place of work,2018,2018,1384474,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,2001,46992,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,2002,47793,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,2003,49117,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,2004,49781,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,2005,50234,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,2006,50882,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,2007,51052,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,2008,47412,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,2009,44261,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,2010,44873,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,2011,44602,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,2012,46347,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,2013,45556,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,2014,48414,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,2015,50543,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,2016,51767,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,2017,52655,,
USA,United States,FUA,Functional Urban Area,USA116F,Allen,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,2018,54273,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2001,2001,195881,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2002,2002,195984,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2003,2003,199248,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2004,2004,204045,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2005,2005,205762,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2006,2006,206832,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2007,2007,209193,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2008,2008,207798,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2009,2009,202060,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2010,2010,201974,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2011,2011,204703,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2012,2012,206579,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2013,2013,208640,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2014,2014,210992,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2015,2015,213901,,
USA,United States,FUA,Functional Urban Area,USA137F,Brown,EMP_IND_TOTAL,Employment at place of work,2016,2016,215854,,
