Country,Geography,VAR,Variable,TIME,Value
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,41036
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,40908
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,41342
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,40937
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,40933
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,41582
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,42512
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,43753
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,45026
Canada,Vancouver,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,45952
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,35479
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,35846
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,36682
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,37447
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,37799
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,38128
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,37601
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,36854
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,36937
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,37524
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,37706
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,39185
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,42216
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,43754
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,43312
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,43706
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,45201
United States,McLennan,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,46056
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2001,10525771
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2002,10468235
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2003,10504066
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2004,10664259
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2005,10832890
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2006,11025119
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2007,11327135
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2008,11428298
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2009,11197214
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2010,11226820
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2011,11545137
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2012,11701267
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2013,11940653
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2014,12230027
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2015,12526483
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2016,12736037
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2017,12900675
United States,New York (Greater),EMP_IND_TOTAL,Employment at place of work,2018,13215320
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,88206
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,90662
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,96063
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,98203
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,97288
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,98215
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,100353
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,97102
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,97330
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,100555
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,99312
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,103605
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,104931
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,105684
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,105399
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,101692
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,100756
United States,St. Joseph,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,103161
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,74347
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,78106
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,78563
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,84423
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,83121
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,83173
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,86455
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,85623
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,89277
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,90426
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,87800
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,86705
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,87422
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,89486
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,90841
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,90574
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,92445
United States,Alachua,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,93442
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,103739
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,106558
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,108709
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,111924
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,115488
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,115607
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,116426
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,116269
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,112724
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,114591
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,116695
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,119045
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,120308
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,121997
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,123662
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,124047
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,122691
United States,Cuyahoga,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,124341
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,36563
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,37261
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,38783
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,40686
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,42174
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,42966
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,44355
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,43234
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,40835
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,40278
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,38311
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,37003
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,37030
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,37477
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,38822
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,39043
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,40200
United States,Brevard,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,41182
United States,Lackawanna,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,76229
United States,Lackawanna,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,77125
United States,Lackawanna,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,78433
United States,Lackawanna,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,78938
United States,Lackawanna,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,79591
